DISTRICT,YEAR,MILLETS,SOIL,PH,TEMPERATURE,HUMIDITY,RAINFALL,Area(Hectare),Production(Tonnes),Yield(Tonnes/Hectare)
SEONI,2008,Ragi,red yellow,6.71,43.53,53.44,1505.4,20574,5079,0.25
SEONI,2009,Ragi,red yellow,6.71,44.82,52.88,1016.6,18903,4564,0.24
SEONI,2010,Ragi,red yellow,6.71,45.56,56.44,1262.3,17159,4856,0.28
SEONI,2011,Ragi,red yellow,6.71,44.33,55.94,1186.5,13889,3469,0.25
SEONI,2012,Ragi,red yellow,6.71,44.86,53.31,1118.5,12584,4543,0.36
SEONI,2013,Ragi,red yellow,6.71,46.09,59.62,1734.7,10315,2788,0.27
SEONI,2014,Ragi,red yellow,6.71,46.31,56.62,880.3,6000,3000,0.5
SEONI,2015,Ragi,red yellow,6.71,45.21,58.12,1013.7,7000,2000,0.29
SEONI,2016,Ragi,red yellow,6.71,45.38,53.38,1236.3,7000,7000,1
SEONI,2017,Ragi,red yellow,6.71,44.97,51.25,907.3,5330,4770,0.89
SEONI,2018,Ragi,red yellow,6.71,44.9,50.44,812,5102,1582,0.31
SEONI,2019,Ragi,red yellow,6.71,46.84,56.81,1608.3,3137,1270,0.4
SHAHDOL,1999,Bajra,red yellow,6.54,45.51,52.69,1097.3,2,1,0.5
SHAHDOL,2009,Bajra,red yellow,6.54,44.85,51.06,701.6,1,,0
SHAHDOL,2010,Bajra,red yellow,6.54,45.47,53.25,818.9,1,,0
SHAHDOL,2011,Bajra,red yellow,6.54,44.61,56.88,1106.4,1,,0
SHAHDOL,2012,Bajra,red yellow,6.54,46.19,54.69,982.9,63,61,0.97
SHAHDOL,2013,Bajra,red yellow,6.54,46.36,60.31,1055.3,1,,0
SHAHDOL,2018,Bajra,red yellow,6.54,45.33,50.94,886.5,12,5,0.42
SHAHDOL,2019,Bajra,red yellow,6.54,46.25,57.38,977,8,3,0.38
SHAHDOL,1997,Barley,red yellow,6.54,44.21,57.5,1255.9,2400,1300,0.54
SHAHDOL,1998,Barley,red yellow,6.54,46.79,59.25,1059.3,1600,900,0.56
SHAHDOL,1999,Barley,red yellow,6.54,45.51,52.69,1097.3,1398,714,0.51
SHAHDOL,2000,Barley,red yellow,6.54,44.69,45.56,1031.2,991,475,0.48
SHAHDOL,2001,Barley,red yellow,6.54,44.78,53.12,1094.8,1003,498,0.5
SHAHDOL,2002,Barley,red yellow,6.54,45.78,50.88,847.4,937,494,0.53
SHAHDOL,2003,Barley,red yellow,6.54,46.43,57,1554.2,971,640,0.66
SHAHDOL,2004,Barley,red yellow,6.54,44.69,56,978.9,758,375,0.49
SHAHDOL,2005,Barley,red yellow,6.54,44.98,55.19,1138.3,746,551,0.74
SHAHDOL,2007,Barley,red yellow,6.54,45.05,54.12,1066.8,562,447,0.8
SHAHDOL,2008,Barley,red yellow,6.54,43.98,55.69,945.2,598,426,0.71
SHAHDOL,2009,Barley,red yellow,6.54,44.85,51.06,701.6,748,507,0.68
SHAHDOL,2010,Barley,red yellow,6.54,45.47,53.25,818.9,661,491,0.74
SHAHDOL,2011,Barley,red yellow,6.54,44.61,56.88,1106.4,679,579,0.85
SHAHDOL,2012,Barley,red yellow,6.54,46.19,54.69,982.9,656,512,0.78
SHAHDOL,2013,Barley,red yellow,6.54,46.36,60.31,1055.3,625,660,1.06
SHAHDOL,2014,Barley,red yellow,6.54,47.05,59.12,990.1,2000,2000,1
SHAHDOL,2016,Barley,red yellow,6.54,45.3,55.06,1162.2,100,290,2.9
SHAHDOL,2017,Barley,red yellow,6.54,45.74,51.62,743.5,2000,2190,1.1
SHAHDOL,2018,Barley,red yellow,6.54,45.33,50.94,886.5,101,78,0.77
SHAHDOL,2019,Barley,red yellow,6.54,46.25,57.38,977,272,301,1.11
SHAHDOL,1997,Jowar,red yellow,6.54,44.21,57.5,1255.9,3900,3100,0.79
SHAHDOL,1998,Jowar,red yellow,6.54,46.79,59.25,1059.3,3000,2900,0.97
SHAHDOL,1999,Jowar,red yellow,6.54,45.51,52.69,1097.3,3007,2883,0.96
SHAHDOL,2000,Jowar,red yellow,6.54,44.69,45.56,1031.2,2795,2064,0.74
SHAHDOL,2001,Jowar,red yellow,6.54,44.78,53.12,1094.8,2328,1936,0.83
SHAHDOL,2002,Jowar,red yellow,6.54,45.78,50.88,847.4,2537,1876,0.74
SHAHDOL,2003,Jowar,red yellow,6.54,46.43,57,1554.2,2149,2347,1.09
SHAHDOL,2004,Jowar,red yellow,6.54,44.69,56,978.9,2370,1931,0.81
SHAHDOL,2005,Jowar,red yellow,6.54,44.98,55.19,1138.3,2279,1999,0.88
SHAHDOL,2006,Jowar,red yellow,6.54,44.39,53.38,1091.2,2017,1855,0.92
SHAHDOL,2007,Jowar,red yellow,6.54,45.05,54.12,1066.8,1784,1564,0.88
SHAHDOL,2008,Jowar,red yellow,6.54,43.98,55.69,945.2,1881,1915,1.02
SHAHDOL,2009,Jowar,red yellow,6.54,44.85,51.06,701.6,2111,2212,1.05
SHAHDOL,2010,Jowar,red yellow,6.54,45.47,53.25,818.9,2240,2828,1.26
SHAHDOL,2011,Jowar,red yellow,6.54,44.61,56.88,1106.4,1622,1533,0.95
SHAHDOL,2012,Jowar,red yellow,6.54,46.19,54.69,982.9,1753,2093,1.19
SHAHDOL,2013,Jowar,red yellow,6.54,46.36,60.31,1055.3,1528,2117,1.39
SHAHDOL,2014,Jowar,red yellow,6.54,47.05,59.12,990.1,1000,2000,2
SHAHDOL,2015,Jowar,red yellow,6.54,45.4,58.06,787.7,1000,2000,2
SHAHDOL,2016,Jowar,red yellow,6.54,45.3,55.06,1162.2,2000,2000,1
SHAHDOL,2017,Jowar,red yellow,6.54,45.74,51.62,743.5,2000,4300,2.15
SHAHDOL,2018,Jowar,red yellow,6.54,45.33,50.94,886.5,148,159,1.07
SHAHDOL,2019,Jowar,red yellow,6.54,46.25,57.38,977,164,218,1.33
SHAHDOL,1997,Maize,red yellow,6.54,44.21,57.5,1255.9,34500,29800,0.86
SHAHDOL,1998,Maize,red yellow,6.54,46.79,59.25,1059.3,23900,25100,1.05
SHAHDOL,1999,Maize,red yellow,6.54,45.51,52.69,1097.3,24315,28976,1.19
SHAHDOL,2000,Maize,red yellow,6.54,44.69,45.56,1031.2,24047,32485,1.35
SHAHDOL,2001,Maize,red yellow,6.54,44.78,53.12,1094.8,24106,29255,1.22
SHAHDOL,2002,Maize,red yellow,6.54,45.78,50.88,847.4,23568,34752,1.47
SHAHDOL,2003,Maize,red yellow,6.54,46.43,57,1554.2,11578,15051,1.3
SHAHDOL,2004,Maize,red yellow,6.54,44.69,56,978.9,12113,10978,0.91
SHAHDOL,2005,Maize,red yellow,6.54,44.98,55.19,1138.3,11682,10838,0.93
SHAHDOL,2006,Maize,red yellow,6.54,44.39,53.38,1091.2,11395,7689,0.67
SHAHDOL,2007,Maize,red yellow,6.54,45.05,54.12,1066.8,11315,9841,0.87
SHAHDOL,2008,Maize,red yellow,6.54,43.98,55.69,945.2,11072,10577,0.96
SHAHDOL,2009,Maize,red yellow,6.54,44.85,51.06,701.6,10906,6430,0.59
SHAHDOL,2010,Maize,red yellow,6.54,45.47,53.25,818.9,11283,11218,0.99
SHAHDOL,2011,Maize,red yellow,6.54,44.61,56.88,1106.4,10916,7207,0.66
SHAHDOL,2012,Maize,red yellow,6.54,46.19,54.69,982.9,11071,18383,1.66
SHAHDOL,2013,Maize,red yellow,6.54,46.36,60.31,1055.3,10881,16622,1.53
SHAHDOL,2014,Maize,red yellow,6.54,47.05,59.12,990.1,20000,27000,1.35
SHAHDOL,2015,Maize,red yellow,6.54,45.4,58.06,787.7,15000,24000,1.6
SHAHDOL,2016,Maize,red yellow,6.54,45.3,55.06,1162.2,15000,29000,1.93
SHAHDOL,2017,Maize,red yellow,6.54,45.74,51.62,743.5,14270,27100,1.9
SHAHDOL,2018,Maize,red yellow,6.54,45.33,50.94,886.5,6685,11977,1.79
SHAHDOL,2019,Maize,red yellow,6.54,46.25,57.38,977,6689,12361,1.85
SHAHDOL,1997,Ragi,red yellow,6.54,44.21,57.5,1255.9,78600,22500,0.29
SHAHDOL,1998,Ragi,red yellow,6.54,46.79,59.25,1059.3,51300,16500,0.32
SHAHDOL,2000,Ragi,red yellow,6.54,44.69,45.56,1031.2,48267,9772,0.2
SHAHDOL,2001,Ragi,red yellow,6.54,44.78,53.12,1094.8,46097,12457,0.27
SHAHDOL,2002,Ragi,red yellow,6.54,45.78,50.88,847.4,44374,11877,0.27
SHAHDOL,2003,Ragi,red yellow,6.54,46.43,57,1554.2,23792,8873,0.37
SHAHDOL,2004,Ragi,red yellow,6.54,44.69,56,978.9,23589,6977,0.3
SHAHDOL,2005,Ragi,red yellow,6.54,44.98,55.19,1138.3,21,5,0.24
SHAHDOL,2006,Ragi,red yellow,6.54,44.39,53.38,1091.2,20021,6235,0.31
SHAHDOL,2008,Ragi,red yellow,6.54,43.98,55.69,945.2,17966,6425,0.36
SHAHDOL,2009,Ragi,red yellow,6.54,44.85,51.06,701.6,16356,5052,0.31
SHAHDOL,2010,Ragi,red yellow,6.54,45.47,53.25,818.9,14577,6144,0.42
SHAHDOL,2011,Ragi,red yellow,6.54,44.61,56.88,1106.4,14314,5902,0.41
SHAHDOL,2012,Ragi,red yellow,6.54,46.19,54.69,982.9,14569,6637,0.46
SHAHDOL,2013,Ragi,red yellow,6.54,46.36,60.31,1055.3,13875,10636,0.77
SHAHDOL,2014,Ragi,red yellow,6.54,47.05,59.12,990.1,8000,3000,0.38
SHAHDOL,2015,Ragi,red yellow,6.54,45.4,58.06,787.7,7000,5000,0.71
SHAHDOL,2016,Ragi,red yellow,6.54,45.3,55.06,1162.2,7000,6000,0.86
SHAHDOL,2017,Ragi,red yellow,6.54,45.74,51.62,743.5,8900,9110,1.02
SHAHDOL,2018,Ragi,red yellow,6.54,45.33,50.94,886.5,5433,2956,0.54
SHAHDOL,2019,Ragi,red yellow,6.54,46.25,57.38,977,4397,3346,0.76
SHAJAPUR,1999,Bajra,black,7.15,44.7,47.88,1010.7,14,12,0.86
SHAJAPUR,2000,Bajra,black,7.15,44.98,40.12,916.4,9,8,0.89
SHAJAPUR,2001,Bajra,black,7.15,45.12,43.94,629.6,16,9,0.56
SHAJAPUR,2002,Bajra,black,7.15,46.21,43.25,605.4,17,7,0.41
SHAJAPUR,2003,Bajra,black,7.15,45.08,52.81,837.3,13,13,1
SHAJAPUR,2004,Bajra,black,7.15,45.06,48.81,924.5,15,17,1.2
SHAJAPUR,2005,Bajra,black,7.15,44.78,46.69,867.8,16,14,0.88
SHAJAPUR,2006,Bajra,black,7.15,45.27,51.88,937.7,8,8,1
SHAJAPUR,2007,Bajra,black,7.15,44.57,50.25,937.4,30,21,0.7
SHAJAPUR,2008,Bajra,black,7.15,43.73,47.44,692.7,22,18,0.82
SHAJAPUR,2009,Bajra,black,7.15,45.3,49.94,785.9,9,7,0.78
SHAJAPUR,2010,Bajra,black,7.15,46.45,53.56,620.5,14,14,1
SHAJAPUR,2011,Bajra,black,7.15,45.67,52.81,1267.5,6,5,0.83
SHAJAPUR,2012,Bajra,black,7.15,44.69,49.5,898.9,1,1,1
SHAJAPUR,2017,Bajra,black,7.15,46.27,46.06,663.2,40,50,1.25
SHAJAPUR,2018,Bajra,black,7.15,46.22,44.62,760.9,12,14,1.17
SHAJAPUR,2019,Bajra,black,7.15,46.63,55.25,1807,2,1,0.5
SHAJAPUR,1997,Barley,black,7.15,43.35,54.75,1066.5,300,600,2
SHAJAPUR,1998,Barley,black,7.15,46.25,51.75,1014.2,200,300,1.5
SHAJAPUR,1999,Barley,black,7.15,44.7,47.88,1010.7,180,342,1.9
SHAJAPUR,2000,Barley,black,7.15,44.98,40.12,916.4,77,112,1.45
SHAJAPUR,2001,Barley,black,7.15,45.12,43.94,629.6,95,143,1.51
SHAJAPUR,2002,Barley,black,7.15,46.21,43.25,605.4,46,63,1.37
SHAJAPUR,2003,Barley,black,7.15,45.08,52.81,837.3,88,179,2.03
SHAJAPUR,2004,Barley,black,7.15,45.06,48.81,924.5,143,270,1.89
SHAJAPUR,2005,Barley,black,7.15,44.78,46.69,867.8,96,119,1.24
SHAJAPUR,2007,Barley,black,7.15,44.57,50.25,937.4,227,368,1.62
SHAJAPUR,2008,Barley,black,7.15,43.73,47.44,692.7,218,311,1.43
SHAJAPUR,2009,Barley,black,7.15,45.3,49.94,785.9,199,313,1.57
SHAJAPUR,2010,Barley,black,7.15,46.45,53.56,620.5,207,344,1.66
SHAJAPUR,2011,Barley,black,7.15,45.67,52.81,1267.5,245,507,2.07
SHAJAPUR,2012,Barley,black,7.15,44.69,49.5,898.9,266,471,1.77
SHAJAPUR,2013,Barley,black,7.15,45.24,56.62,1371.3,1,2,2
SHAJAPUR,2014,Barley,black,7.15,45.76,52.94,753.6,1000,1000,1
SHAJAPUR,2018,Barley,black,7.15,46.22,44.62,760.9,1,2,2
SHAJAPUR,2019,Barley,black,7.15,46.63,55.25,1807,1,2,2
SHAJAPUR,1997,Jowar,black,7.15,43.35,54.75,1066.5,38800,45000,1.16
SHAJAPUR,1998,Jowar,black,7.15,46.25,51.75,1014.2,32400,41800,1.29
SHAJAPUR,1999,Jowar,black,7.15,44.7,47.88,1010.7,25466,37639,1.48
SHAJAPUR,2000,Jowar,black,7.15,44.98,40.12,916.4,20233,18635,0.92
SHAJAPUR,2001,Jowar,black,7.15,45.12,43.94,629.6,20128,23348,1.16
SHAJAPUR,2002,Jowar,black,7.15,46.21,43.25,605.4,25926,42467,1.64
SHAJAPUR,2003,Jowar,black,7.15,45.08,52.81,837.3,36361,50251,1.38
SHAJAPUR,2004,Jowar,black,7.15,45.06,48.81,924.5,28248,38728,1.37
SHAJAPUR,2005,Jowar,black,7.15,44.78,46.69,867.8,28532,39174,1.37
SHAJAPUR,2006,Jowar,black,7.15,45.27,51.88,937.7,25079,29041,1.16
SHAJAPUR,2007,Jowar,black,7.15,44.57,50.25,937.4,22971,36501,1.59
SHAJAPUR,2008,Jowar,black,7.15,43.73,47.44,692.7,21212,35424,1.67
SHAJAPUR,2009,Jowar,black,7.15,45.3,49.94,785.9,18437,25996,1.41
SHAJAPUR,2010,Jowar,black,7.15,46.45,53.56,620.5,15643,28674,1.83
SHAJAPUR,2011,Jowar,black,7.15,45.67,52.81,1267.5,12765,16824,1.32
SHAJAPUR,2012,Jowar,black,7.15,44.69,49.5,898.9,9198,10624,1.16
SHAJAPUR,2013,Jowar,black,7.15,45.24,56.62,1371.3,2488,2060,0.83
SHAJAPUR,2014,Jowar,black,7.15,45.76,52.94,753.6,1000,1000,1
SHAJAPUR,2015,Jowar,black,7.15,46.15,52.06,1578.5,1000,1000,1
SHAJAPUR,2017,Jowar,black,7.15,46.27,46.06,663.2,1000,1950,1.95
SHAJAPUR,2018,Jowar,black,7.15,46.22,44.62,760.9,48,79,1.65
SHAJAPUR,2019,Jowar,black,7.15,46.63,55.25,1807,31,27,0.87
SHAJAPUR,1997,Maize,black,7.15,43.35,54.75,1066.5,32900,36800,1.12
SHAJAPUR,1998,Maize,black,7.15,46.25,51.75,1014.2,34900,45200,1.3
SHAJAPUR,1999,Maize,black,7.15,44.7,47.88,1010.7,36833,61774,1.68
SHAJAPUR,2000,Maize,black,7.15,44.98,40.12,916.4,42862,77049,1.8
SHAJAPUR,2001,Maize,black,7.15,45.12,43.94,629.6,45540,87928,1.93
SHAJAPUR,2002,Maize,black,7.15,46.21,43.25,605.4,45170,84726,1.88
SHAJAPUR,2003,Maize,black,7.15,45.08,52.81,837.3,42932,88918,2.07
SHAJAPUR,2004,Maize,black,7.15,45.06,48.81,924.5,43264,69814,1.62
SHAJAPUR,2005,Maize,black,7.15,44.78,46.69,867.8,44311,79482,1.79
SHAJAPUR,2006,Maize,black,7.15,45.27,51.88,937.7,43485,27214,0.63
SHAJAPUR,2007,Maize,black,7.15,44.57,50.25,937.4,41737,33053,0.79
SHAJAPUR,2008,Maize,black,7.15,43.73,47.44,692.7,41087,36014,0.88
SHAJAPUR,2009,Maize,black,7.15,45.3,49.94,785.9,39597,32365,0.82
SHAJAPUR,2010,Maize,black,7.15,46.45,53.56,620.5,39053,58917,1.51
SHAJAPUR,2011,Maize,black,7.15,45.67,52.81,1267.5,36288,22235,0.61
SHAJAPUR,2012,Maize,black,7.15,44.69,49.5,898.9,32858,66109,2.01
SHAJAPUR,2013,Maize,black,7.15,45.24,56.62,1371.3,10276,11160,1.09
SHAJAPUR,2014,Maize,black,7.15,45.76,52.94,753.6,19000,40000,2.11
SHAJAPUR,2015,Maize,black,7.15,46.15,52.06,1578.5,3000,5000,1.67
SHAJAPUR,2016,Maize,black,7.15,47.65,50.25,1162.8,4000,6000,1.5
SHAJAPUR,2017,Maize,black,7.15,46.27,46.06,663.2,4120,6850,1.66
SHAJAPUR,2018,Maize,black,7.15,46.22,44.62,760.9,839,1102,1.32
SHAJAPUR,2019,Maize,black,7.15,46.63,55.25,1807,785,686,0.87
SHAJAPUR,2001,Ragi,black,7.15,45.12,43.94,629.6,1,0,0
SHAJAPUR,2002,Ragi,black,7.15,46.21,43.25,605.4,9,2,0.22
SHAJAPUR,2003,Ragi,black,7.15,45.08,52.81,837.3,1,0,0
SHAJAPUR,2004,Ragi,black,7.15,45.06,48.81,924.5,1,,0
SHAJAPUR,2018,Ragi,black,7.15,46.27,46.06,663.2,1,1,1
SHEOPUR,1998,Bajra,loamy,7.17,47.27,44.62,623,11700,18700,1.6
SHEOPUR,1999,Bajra,loamy,7.17,45.69,39.69,655.9,10863,12663,1.17
SHEOPUR,2000,Bajra,loamy,7.17,45.75,33.25,624.6,12593,20119,1.6
SHEOPUR,2001,Bajra,loamy,7.17,46.89,41.25,584.8,16818,18200,1.08
SHEOPUR,2002,Bajra,loamy,7.17,46.62,36.5,232.1,8662,2929,0.34
SHEOPUR,2003,Bajra,loamy,7.17,47.39,45.69,682,22282,31979,1.44
SHEOPUR,2004,Bajra,loamy,7.17,45.98,44,617.7,18211,20605,1.2
SHEOPUR,2005,Bajra,loamy,7.17,45.68,43.5,821.5,16919,25231,1.49
SHEOPUR,2006,Bajra,loamy,7.17,46.9,45.38,526.2,16769,26161,1.56
SHEOPUR,2007,Bajra,loamy,7.17,45.74,45.56,692.5,19066,26732,1.4
SHEOPUR,2008,Bajra,loamy,7.17,43.78,48.62,769.1,17463,28051,1.61
SHEOPUR,2009,Bajra,loamy,7.17,45.8,43.38,372,17185,28595,1.66
SHEOPUR,2010,Bajra,loamy,7.17,46.68,48.94,611.7,16738,28651,1.71
SHEOPUR,2011,Bajra,loamy,7.17,46.51,53.06,1088,16292,28083,1.72
SHEOPUR,2012,Bajra,loamy,7.17,46.53,47.12,754.4,15436,29712,1.92
SHEOPUR,2013,Bajra,loamy,7.17,46.43,54.81,1018.8,13685,27198,1.99
SHEOPUR,2014,Bajra,loamy,7.17,47.57,51.12,678,17000,18000,1.06
SHEOPUR,2015,Bajra,loamy,7.17,46.29,50.12,608.8,15000,19000,1.27
SHEOPUR,2016,Bajra,loamy,7.17,48.01,47.38,727.9,20000,45000,2.25
SHEOPUR,2017,Bajra,loamy,7.17,47.07,41.31,436,27000,35370,1.31
SHEOPUR,2018,Bajra,loamy,7.17,46.34,43.56,799.2,25230,45666,1.81
SHEOPUR,2019,Bajra,loamy,7.17,48.03,52.19,910.4,22384,39914,1.78
SHEOPUR,1998,Barley,loamy,7.17,47.27,44.62,623,500,800,1.6
SHEOPUR,1999,Barley,loamy,7.17,45.69,39.69,655.9,498,692,1.39
SHEOPUR,2000,Barley,loamy,7.17,45.75,33.25,624.6,751,962,1.28
SHEOPUR,2001,Barley,loamy,7.17,46.89,41.25,584.8,491,785,1.6
SHEOPUR,2002,Barley,loamy,7.17,46.62,36.5,232.1,134,145,1.08
SHEOPUR,2003,Barley,loamy,7.17,47.39,45.69,682,709,1310,1.85
SHEOPUR,2004,Barley,loamy,7.17,45.98,44,617.7,463,612,1.32
SHEOPUR,2005,Barley,loamy,7.17,45.68,43.5,821.5,443,697,1.57
SHEOPUR,2007,Barley,loamy,7.17,45.74,45.56,692.5,246,406,1.65
SHEOPUR,2008,Barley,loamy,7.17,43.78,48.62,769.1,361,591,1.64
SHEOPUR,2009,Barley,loamy,7.17,45.8,43.38,372,623,966,1.55
SHEOPUR,2010,Barley,loamy,7.17,46.68,48.94,611.7,620,1062,1.71
SHEOPUR,2011,Barley,loamy,7.17,46.51,53.06,1088,513,957,1.87
SHEOPUR,2012,Barley,loamy,7.17,46.53,47.12,754.4,310,684,2.21
SHEOPUR,2013,Barley,loamy,7.17,46.43,54.81,1018.8,319,1066,3.34
SHEOPUR,2014,Barley,loamy,7.17,47.57,51.12,678,1000,1000,1
SHEOPUR,2016,Barley,loamy,7.17,48.01,47.38,727.9,900,3000,3.33
SHEOPUR,2017,Barley,loamy,7.17,47.07,41.31,436,460,1590,3.46
SHEOPUR,2018,Barley,loamy,7.17,46.34,43.56,799.2,24,87,3.63
SHEOPUR,2019,Barley,loamy,7.17,48.03,52.19,910.4,27,92,3.41
SHEOPUR,1998,Jowar,loamy,7.17,47.27,44.62,623,4200,5100,1.21
SHEOPUR,1999,Jowar,loamy,7.17,45.69,39.69,655.9,1901,1584,0.83
SHEOPUR,2000,Jowar,loamy,7.17,45.75,33.25,624.6,3949,2814,0.71
SHEOPUR,2001,Jowar,loamy,7.17,46.89,41.25,584.8,4402,3964,0.9
SHEOPUR,2002,Jowar,loamy,7.17,46.62,36.5,232.1,424,78,0.18
SHEOPUR,2003,Jowar,loamy,7.17,47.39,45.69,682,7689,11735,1.53
SHEOPUR,2004,Jowar,loamy,7.17,45.98,44,617.7,3817,3456,0.91
SHEOPUR,2005,Jowar,loamy,7.17,45.68,43.5,821.5,3696,4082,1.1
SHEOPUR,2006,Jowar,loamy,7.17,46.9,45.38,526.2,2060,2525,1.23
SHEOPUR,2007,Jowar,loamy,7.17,45.74,45.56,692.5,3582,4101,1.14
SHEOPUR,2008,Jowar,loamy,7.17,43.78,48.62,769.1,3000,3621,1.21
SHEOPUR,2009,Jowar,loamy,7.17,45.8,43.38,372,2646,3613,1.37
SHEOPUR,2010,Jowar,loamy,7.17,46.68,48.94,611.7,3106,4261,1.37
SHEOPUR,2011,Jowar,loamy,7.17,46.51,53.06,1088,2647,3477,1.32
SHEOPUR,2012,Jowar,loamy,7.17,46.53,47.12,754.4,1503,3013,2
SHEOPUR,2013,Jowar,loamy,7.17,46.43,54.81,1018.8,491,1022,2.08
SHEOPUR,2014,Jowar,loamy,7.17,47.57,51.12,678,1000,2000,2
SHEOPUR,2015,Jowar,loamy,7.17,46.29,50.12,608.8,1000,2000,2
SHEOPUR,2017,Jowar,loamy,7.17,47.07,41.31,436,3000,6720,2.24
SHEOPUR,2018,Jowar,loamy,7.17,46.34,43.56,799.2,643,1529,2.38
SHEOPUR,2019,Jowar,loamy,7.17,48.03,52.19,910.4,404,932,2.31
SHEOPUR,1998,Maize,loamy,7.17,47.27,44.62,623,1000,1000,1
SHEOPUR,1999,Maize,loamy,7.17,45.69,39.69,655.9,869,969,1.12
SHEOPUR,2000,Maize,loamy,7.17,45.75,33.25,624.6,764,615,0.8
SHEOPUR,2001,Maize,loamy,7.17,46.89,41.25,584.8,2043,2822,1.38
SHEOPUR,2002,Maize,loamy,7.17,46.62,36.5,232.1,221,105,0.48
SHEOPUR,2003,Maize,loamy,7.17,47.39,45.69,682,995,1531,1.54
SHEOPUR,2004,Maize,loamy,7.17,45.98,44,617.7,941,979,1.04
SHEOPUR,2005,Maize,loamy,7.17,45.68,43.5,821.5,920,974,1.06
SHEOPUR,2006,Maize,loamy,7.17,46.9,45.38,526.2,362,253,0.7
SHEOPUR,2007,Maize,loamy,7.17,45.74,45.56,692.5,1285,1138,0.89
SHEOPUR,2008,Maize,loamy,7.17,43.78,48.62,769.1,814,736,0.9
SHEOPUR,2009,Maize,loamy,7.17,45.8,43.38,372,907,667,0.74
SHEOPUR,2010,Maize,loamy,7.17,46.68,48.94,611.7,852,854,1
SHEOPUR,2011,Maize,loamy,7.17,46.51,53.06,1088,1168,829,0.71
SHEOPUR,2012,Maize,loamy,7.17,46.53,47.12,754.4,740,1517,2.05
SHEOPUR,2013,Maize,loamy,7.17,46.43,54.81,1018.8,896,2484,2.77
SHEOPUR,2014,Maize,loamy,7.17,47.57,51.12,678,8000,18000,2.25
SHEOPUR,2015,Maize,loamy,7.17,46.29,50.12,608.8,2000,3000,1.5
SHEOPUR,2016,Maize,loamy,7.17,48.01,47.38,727.9,2000,5000,2.5
SHEOPUR,2017,Maize,loamy,7.17,47.07,41.31,436,2700,5810,2.15
SHEOPUR,2018,Maize,loamy,7.17,46.34,43.56,799.2,946,1699,1.8
SHEOPUR,2019,Maize,loamy,7.17,48.03,52.19,910.4,989,2278,2.3
SHEOPUR,2004,Ragi,loamy,7.17,45.98,44,617.7,34,12,0.35
SHEOPUR,2018,Ragi,loamy,7.17,46.34,43.56,799.2,1,,0
SHEOPUR,2019,Ragi,loamy,7.17,48.03,52.19,910.4,1,,0
SHIVPURI,1997,Bajra,loamy,6.07,44.09,50.12,1087.2,4400,4500,1.02
SHIVPURI,1998,Bajra,loamy,6.07,47,47,687,4000,5200,1.3
SHIVPURI,1999,Bajra,loamy,6.07,45,41.88,777.6,4037,4137,1.02
SHIVPURI,2000,Bajra,loamy,6.07,45.05,33.69,777.4,4196,6772,1.62
SHIVPURI,2001,Bajra,loamy,6.07,46.09,42.56,855.6,4381,5140,1.17
SHIVPURI,2002,Bajra,loamy,6.07,45.96,38.88,449.7,7735,2335,0.3
SHIVPURI,2003,Bajra,loamy,6.07,46.53,47.5,740.7,15431,21936,1.42
SHIVPURI,2004,Bajra,loamy,6.07,45.61,44.69,729.9,10488,14834,1.41
SHIVPURI,2005,Bajra,loamy,6.07,45.38,44.56,817.8,8755,13676,1.56
SHIVPURI,2006,Bajra,loamy,6.07,46.44,45.19,801.6,8970,12565,1.4
SHIVPURI,2007,Bajra,loamy,6.07,45.03,45.38,932.1,11437,9838,0.86
SHIVPURI,2008,Bajra,loamy,6.07,43.34,50.44,795.5,10100,15778,1.56
SHIVPURI,2009,Bajra,loamy,6.07,45.08,45.62,753.2,10885,18699,1.72
SHIVPURI,2010,Bajra,loamy,6.07,46.28,50.62,844.6,11112,19639,1.77
SHIVPURI,2011,Bajra,loamy,6.07,45.76,53.19,903.1,10303,17204,1.67
SHIVPURI,2012,Bajra,loamy,6.07,46.26,46.5,949.7,9750,15449,1.58
SHIVPURI,2013,Bajra,loamy,6.07,46.04,54.88,1331.7,5336,7238,1.36
SHIVPURI,2014,Bajra,loamy,6.07,47.12,51.38,817.2,9000,12000,1.33
SHIVPURI,2015,Bajra,loamy,6.07,45.55,51.69,769.4,5000,7000,1.4
SHIVPURI,2016,Bajra,loamy,6.07,47.29,47.06,883.7,8000,21000,2.63
SHIVPURI,2017,Bajra,loamy,6.07,46.46,42.69,523.2,8700,12760,1.47
SHIVPURI,2018,Bajra,loamy,6.07,46.02,46.06,994.9,8913,15045,1.69
SHIVPURI,2019,Bajra,loamy,6.07,47.61,53.25,975.6,5758,8803,1.53
SHIVPURI,1997,Barley,loamy,6.07,44.09,50.12,1087.2,2000,2900,1.45
SHIVPURI,1998,Barley,loamy,6.07,47,47,687,2000,2600,1.3
SHIVPURI,1999,Barley,loamy,6.07,45,41.88,777.6,1961,2721,1.39
SHIVPURI,2000,Barley,loamy,6.07,45.05,33.69,777.4,1932,2457,1.27
SHIVPURI,2001,Barley,loamy,6.07,46.09,42.56,855.6,1701,2668,1.57
SHIVPURI,2002,Barley,loamy,6.07,45.96,38.88,449.7,1022,878,0.86
SHIVPURI,2003,Barley,loamy,6.07,46.53,47.5,740.7,1881,3313,1.76
